date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:54	135874/135874	---MCZ	200	added ('OK')	text/html	etag:%22bcc2f7e52368d0d6eaf4a40e9a0b1414-ssl-df%22	https://nest-frontend-v6.netlify.app/vendor-dashboard	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/vendor-dashboard.html	(from https://nest-frontend-v6.netlify.app/)
16:30:54	67682/67682	---M-Z	200	added ('OK')	text/html	etag:%22eb512b7a1f1e482b3e9167b6287e4c9c-ssl-df%22	https://nest-frontend-v6.netlify.app/vendor-guide	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/vendor-guide.html	(from https://nest-frontend-v6.netlify.app/)
16:30:55	45813/45813	---M--	200	added ('OK')	image/png	etag:%229396bc91149216620ca4a467fcaf2bdf-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-menu.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-menu.png	(from https://nest-frontend-v6.netlify.app/)
16:30:56	99311/99311	---M-Z	200	added ('OK')	text/html	etag:%223aeab0727ac15e18d25f03e6b7e89d63-ssl-df%22	https://nest-frontend-v6.netlify.app/blog-category-grid	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/blog-category-grid.html	(from https://nest-frontend-v6.netlify.app/)
16:30:57	89535/89535	---M-Z	200	added ('OK')	text/html	etag:%224448e7e8c0973c6d398c4422a92d9c68-ssl-df%22	https://nest-frontend-v6.netlify.app/blog-category-list	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/blog-category-list.html	(from https://nest-frontend-v6.netlify.app/)
16:30:58	73161/73161	---M-Z	200	added ('OK')	text/html	etag:%22f8d7c17a7fff3ace916fb2202416ce8c-ssl-df%22	https://nest-frontend-v6.netlify.app/blog-category-big	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/blog-category-big.html	(from https://nest-frontend-v6.netlify.app/)
16:30:58	91285/91285	---M-Z	200	added ('OK')	text/html	etag:%226229fb11c4e2f250601f3a609319ca64-ssl-df%22	https://nest-frontend-v6.netlify.app/blog-category-fullwidth	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/blog-category-fullwidth.html	(from https://nest-frontend-v6.netlify.app/)
16:30:59	91906/91906	---M-Z	200	added ('OK')	text/html	etag:%229b27dc696ff9d4db246ba3551bb924a1-ssl-df%22	https://nest-frontend-v6.netlify.app/blog-post-left	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/blog-post-left.html	(from https://nest-frontend-v6.netlify.app/)
16:31:00	91889/91889	---M-Z	200	added ('OK')	text/html	etag:%22ee2a135cacaac82174db5e6574a7edd7-ssl-df%22	https://nest-frontend-v6.netlify.app/blog-post-right	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/blog-post-right.html	(from https://nest-frontend-v6.netlify.app/)
16:31:02	75945/75945	---MCZ	200	added ('OK')	text/html	etag:%22961f9c424c16dd5b83ff8e3d66d98b42-ssl-df%22	https://nest-frontend-v6.netlify.app/blog-post-fullwidth	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/blog-post-fullwidth.html	(from https://nest-frontend-v6.netlify.app/)
16:31:03	68678/68678	---M-Z	200	added ('OK')	text/html	etag:%227afdf07681e4658cde587cf1898e000b-ssl-df%22	https://nest-frontend-v6.netlify.app/page-contact	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/page-contact.html	(from https://nest-frontend-v6.netlify.app/)
16:31:04	66277/66277	---M-Z	200	added ('OK')	text/html	etag:%222bd3d213d8f1794811023bd135497e55-ssl-df%22	https://nest-frontend-v6.netlify.app/page-register	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/page-register.html	(from https://nest-frontend-v6.netlify.app/)
16:31:05	62666/62666	---M-Z	200	added ('OK')	text/html	etag:%224ffb1bc8f3eeb0fd785f619bda0c8fce-ssl-df%22	https://nest-frontend-v6.netlify.app/page-forgot-password	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/page-forgot-password.html	(from https://nest-frontend-v6.netlify.app/)
16:31:06	62277/62277	---M-Z	200	added ('OK')	text/html	etag:%22c5ae2ded3b4b9aaeefd7d37ea12025ac-ssl-df%22	https://nest-frontend-v6.netlify.app/page-reset-password	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/page-reset-password.html	(from https://nest-frontend-v6.netlify.app/)
16:31:06	71464/71464	---M-Z	200	added ('OK')	text/html	etag:%224c57e7f3bb85d1282a671f910b734011-ssl-df%22	https://nest-frontend-v6.netlify.app/page-purchase-guide	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/page-purchase-guide.html	(from https://nest-frontend-v6.netlify.app/)
16:31:07	95867/95867	---M-Z	200	added ('OK')	text/html	etag:%2242b715b57c62a7b1576d745b3d6bfabd-ssl-df%22	https://nest-frontend-v6.netlify.app/page-privacy-policy	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/page-privacy-policy.html	(from https://nest-frontend-v6.netlify.app/)
16:31:07	72901/72901	---M-Z	200	added ('OK')	text/html	etag:%22a2393aa3aea2c8dbd6a25bc217c9ae51-ssl-df%22	https://nest-frontend-v6.netlify.app/page-terms	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/page-terms.html	(from https://nest-frontend-v6.netlify.app/)
16:31:08	59002/59002	---M-Z	200	added ('OK')	text/html	etag:%224795c0df6c54ba06d446e07de7b767b2-ssl-df%22	https://nest-frontend-v6.netlify.app/page-404	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/page-404.html	(from https://nest-frontend-v6.netlify.app/)
16:31:09	1251/1251	---M-Z	200	added ('OK')	image/svg+xml	etag:%22566d59bbe584193049b696ad43685161-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-headphone.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-headphone.svg	(from https://nest-frontend-v6.netlify.app/)
16:31:10	493/493	---M--	200	added ('OK')	image/svg+xml	etag:%2215fa6e176edb4473a05e31b0ad43e8af-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-facebook-white.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-facebook-white.svg	(from https://nest-frontend-v6.netlify.app/)
16:31:11	1499/1499	---M-Z	200	added ('OK')	image/svg+xml	etag:%223c78bfc3553f449d9e6dc4b180bfc04a-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-twitter-white.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-twitter-white.svg	(from https://nest-frontend-v6.netlify.app/)
16:31:11	738/738	---M--	200	added ('OK')	image/svg+xml	etag:%22b99b35d89b1ff272a31d9f8cdecfa503-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-instagram-white.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-instagram-white.svg	(from https://nest-frontend-v6.netlify.app/)
16:31:12	536/536	---M--	200	added ('OK')	image/svg+xml	etag:%22b0e5ee62d0c812eea1d93c802470cc1a-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-pinterest-white.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-pinterest-white.svg	(from https://nest-frontend-v6.netlify.app/)
16:31:12	377/377	---M--	200	added ('OK')	image/svg+xml	etag:%222de1ebc81f413a832598a985e67cfdda-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-youtube-white.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-youtube-white.svg	(from https://nest-frontend-v6.netlify.app/)
16:31:14	519229/519229	---M--	200	added ('OK')	image/png	etag:%225e4517cb35b00a764301e42fb07bda9b-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/slider/slider-1.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/slider/slider-1.png	(from https://nest-frontend-v6.netlify.app/)
16:31:15	468469/468469	---M--	200	added ('OK')	image/png	etag:%227942d4465176c239fef0e036035a15e1-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/slider/slider-2.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/slider/slider-2.png	(from https://nest-frontend-v6.netlify.app/)
16:31:15	19312/19312	---M--	200	added ('OK')	image/png	etag:%22796295b2a13afa3e459938a5ceed302c-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-13.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-13.png	(from https://nest-frontend-v6.netlify.app/)
16:31:16	19482/19482	---M--	200	added ('OK')	image/png	etag:%22f90a47fc345b57089108f3c6a87e9838-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-12.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-12.png	(from https://nest-frontend-v6.netlify.app/)
16:31:17	18723/18723	---M--	200	added ('OK')	image/png	etag:%22ec30027f9d61eabf4fb98e70355993a8-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-11.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-11.png	(from https://nest-frontend-v6.netlify.app/)
16:31:18	17729/17729	---M--	200	added ('OK')	image/png	etag:%226b48757fa53eac8d6239b1c4eed64953-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-9.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-9.png	(from https://nest-frontend-v6.netlify.app/)
16:31:18	20032/20032	---M--	200	added ('OK')	image/png	etag:%22f13d6260343955d6b8fbe33ece3782a2-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-3.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-3.png	(from https://nest-frontend-v6.netlify.app/)
16:31:19	25796/25796	---M--	200	added ('OK')	image/png	etag:%2293cde5147420fa3a23c1b7a31d0547ed-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-1.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-1.png	(from https://nest-frontend-v6.netlify.app/)
16:31:19	19956/19956	---M--	200	added ('OK')	image/png	etag:%22935a9fdd473ea8699b8c4a6fbe1554f1-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-2.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-2.png	(from https://nest-frontend-v6.netlify.app/)
16:31:20	18475/18475	---M--	200	added ('OK')	image/png	etag:%22e246c483464629457c54d0c58e087e5f-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-4.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-4.png	(from https://nest-frontend-v6.netlify.app/)
16:31:21	16666/16666	---M--	200	added ('OK')	image/png	etag:%22694b63e53eee2aa90f53734fdcde7ff5-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-5.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-5.png	(from https://nest-frontend-v6.netlify.app/)
16:31:22	19593/19593	---M--	200	added ('OK')	image/png	etag:%22d6acb4bd5d1525dd2319a4a54b666555-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-14.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-14.png	(from https://nest-frontend-v6.netlify.app/)
16:31:23	17706/17706	---M--	200	added ('OK')	image/png	etag:%22e52ee6f3fbe8dca6334a1bb5a54d08bf-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/cat-15.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/cat-15.png	(from https://nest-frontend-v6.netlify.app/)
16:31:25	50119/50119	---M--	200	added ('OK')	image/png	etag:%2252808049928fdb138b2037d56d5f650b-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-1.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-1.png	(from https://nest-frontend-v6.netlify.app/)
16:31:26	38339/38339	---M--	200	added ('OK')	image/png	etag:%22f91fbb037b3355323d25b882e51e9f01-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-2.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-2.png	(from https://nest-frontend-v6.netlify.app/)
16:31:26	65066/65066	---M--	200	added ('OK')	image/png	etag:%2220fa169b3c190e54ee66a23f50682b10-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-3.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-3.png	(from https://nest-frontend-v6.netlify.app/)
16:31:27	77048/77048	---M--	200	added ('OK')	image/jpeg	etag:%22a931c5d4b4f74d6fe12caafbaa9b604f-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-1-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-1-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:28	80718/80718	---M--	200	added ('OK')	image/jpeg	etag:%223ec152f7d08a1d9193b255f86a9286f7-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-1-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-1-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:29	56143/56143	---M--	200	added ('OK')	image/jpeg	etag:%226ce88af6f7960a9b03f00e2e83c22aa8-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-2-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-2-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:30	64331/64331	---M--	200	added ('OK')	image/jpeg	etag:%22ec3c885a7e75757ae6a6fc3701db24da-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-2-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-2-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:31	79350/79350	---M--	200	added ('OK')	image/jpeg	etag:%22b232d71693a7f178ef2edaaabd7fc796-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-3-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-3-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:32	89626/89626	---M--	200	added ('OK')	image/jpeg	etag:%224ef49232bf7263f2ec1d31782fa933a2-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-3-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-3-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:32	58354/58354	---M--	200	added ('OK')	image/jpeg	etag:%221f2bd45010fd03a833fa16608f2e4f98-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-4-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-4-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:33	76935/76935	---M--	200	added ('OK')	image/jpeg	etag:%22fa48756106e4065ef46dd0f5b5b1089a-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-4-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-4-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:34	91691/91691	---M--	200	added ('OK')	image/jpeg	etag:%22d3f7b270de66dc879569054dcf2d08be-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-5-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-5-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:34	100953/100953	---M--	200	added ('OK')	image/jpeg	etag:%2224690458128bf9b076eb53d869a63a20-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-5-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-5-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:35	74851/74851	---M--	200	added ('OK')	image/jpeg	etag:%226af9deee27fe2ad2d1f7cc0fe2e81231-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-6-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-6-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:36	89464/89464	---M--	200	added ('OK')	image/jpeg	etag:%2244f22d03058250b1ce264bf3e04a4d5c-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-6-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-6-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:37	66135/66135	---M--	200	added ('OK')	image/jpeg	etag:%2222fe29b4d54c20463a81b839ad85253b-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-7-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-7-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:37	71573/71573	---M--	200	added ('OK')	image/jpeg	etag:%2231ab51b4c9261da3a3b66679301a6f7d-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-7-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-7-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:38	41283/41283	---M--	200	added ('OK')	image/jpeg	etag:%228ed2b97ae9dfaeb6debf81dcdfa21a4a-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-8-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-8-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:39	33964/33964	---M--	200	added ('OK')	image/jpeg	etag:%22d1a48815d54893320ca5a7b37851b22b-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-8-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-8-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:39	78790/78790	---M--	200	added ('OK')	image/jpeg	etag:%22d35e52bb58b0764e0e11460ac1c8edd9-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-9-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-9-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:40	84813/84813	---M--	200	added ('OK')	image/jpeg	etag:%22108199af793964bdaa5f09bd560a229a-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-9-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-9-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:41	105100/105100	---M--	200	added ('OK')	image/jpeg	etag:%222ac8359411c281e63601486e96ce2113-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-10-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-10-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:42	117642/117642	---M--	200	added ('OK')	image/jpeg	etag:%225005be197da8502908567519f6eebf19-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-10-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-10-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:43	72251/72251	---M--	200	added ('OK')	image/jpeg	etag:%22802d5b7142f8f5a058bdffa72f355a37-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-12-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-12-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:44	71309/71309	---M--	200	added ('OK')	image/jpeg	etag:%22296607915571077790071b8d07e752e0-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-12-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-12-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:45	32608/32608	---M--	200	added ('OK')	image/jpeg	etag:%22d379482b2aa62ef4749537a08f725436-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-13-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-13-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:46	33526/33526	---M--	200	added ('OK')	image/jpeg	etag:%227a34c173a79e6aefd2b63daa2c8af88b-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-13-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-13-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:47	64893/64893	---M--	200	added ('OK')	image/jpeg	etag:%22aec8fb16325b84e180bb3bb6db1e1420-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-14-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-14-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:48	53642/53642	---M--	200	added ('OK')	image/jpeg	etag:%226ce8bb5ca388d5ee1cc9485c8564fee8-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-14-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-14-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:49	93293/93293	---M--	200	added ('OK')	image/jpeg	etag:%22e2114ab8b318f1b943cc615e4ea251a5-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-15-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-15-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:49	70399/70399	---M--	200	added ('OK')	image/jpeg	etag:%226abf755cd3464236c471dd878d7b67c1-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-15-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-15-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:50	45724/45724	---M--	200	added ('OK')	image/jpeg	etag:%22ac189be0678763641cf1048f195ce1bb-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-11-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-11-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:51	46272/46272	---M--	200	added ('OK')	image/jpeg	etag:%225671e7699be8fb6de6467e1ae55d1661-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/product-11-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/product-11-2.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:52	118543/118543	---M--	200	added ('OK')	image/png	etag:%22b1b65f33d6e696cabd15e3c52305a112-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-5.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-5.png	(from https://nest-frontend-v6.netlify.app/)
16:31:53	163085/163085	---M--	200	added ('OK')	image/png	etag:%22033402b994ee1c14393298f4141b4a4a-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-6.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-6.png	(from https://nest-frontend-v6.netlify.app/)
16:31:53	195017/195017	---M--	200	added ('OK')	image/png	etag:%222b980fa22861a5372f5907a70297e3ff-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-7.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-7.png	(from https://nest-frontend-v6.netlify.app/)
16:31:54	153833/153833	---M--	200	added ('OK')	image/png	etag:%223bac1f19e1cef324d3ec0c4e0e9708a6-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-8.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-8.png	(from https://nest-frontend-v6.netlify.app/)
16:31:55	28966/28966	---M--	200	added ('OK')	image/jpeg	etag:%222eca4980ab7ee766d7bf571281e5603a-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/thumbnail-1.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/thumbnail-1.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:56	34611/34611	---M--	200	added ('OK')	image/jpeg	etag:%227340769a9e64135b6c4d2db603770b3c-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/thumbnail-10.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/thumbnail-10.jpg	(from https://nest-frontend-v6.netlify.app/)
